cab_type,vendor_id,pickup_datetime,dropoff_datetime,rate_code_id,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,congestion_surcharge,total_amount,payment_type,trip_type,pickup_location_id,dropoff_location_id
green,CMT,2018-01-01T00:05:52.000000Z,2018-01-01T00:26:12.000000Z,Standard rate,,,,,1,3.4,16.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,17.3,Cash,Street hail,97,114
yellow,CMT,2018-01-01T00:05:52.000000Z,2018-01-01T00:11:32.000000Z,Standard rate,,,,,1,0.9,6.0,0.5,0.5,2.15,0.0,0.0,0.3,0.0,9.450000000000,Card,na,43,239
yellow,VTS,2018-01-01T00:05:52.000000Z,2018-01-01T00:27:56.000000Z,Standard rate,,,,,4,7.7,25.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,26.8,Cash,na,114,74
yellow,CMT,2018-01-01T00:05:53.000000Z,2018-01-01T00:09:00.000000Z,Standard rate,,,,,1,0.5,4.0,0.5,0.5,0.05,0.0,0.0,0.3,0.0,5.350000000000,Card,na,137,137
yellow,VTS,2018-01-01T00:05:54.000000Z,2018-01-01T00:16:59.000000Z,Standard rate,,,,,4,1.75,9.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,10.3,Card,na,79,164
yellow,VTS,2018-01-01T00:05:54.000000Z,2018-01-01T00:20:14.000000Z,Standard rate,,,,,1,6.76,21.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,22.3,Cash,na,87,237
yellow,CMT,2018-01-01T00:05:54.000000Z,2018-01-01T00:11:09.000000Z,Standard rate,,,,,2,0.700000000000,5.5,0.5,0.5,1.35,0.0,0.0,0.3,0.0,8.15,Card,na,79,148
yellow,VTS,2018-01-01T00:05:55.000000Z,2018-01-01T00:17:06.000000Z,Standard rate,,,,,6,1.0,8.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,9.3,Cash,na,164,186
yellow,VTS,2018-01-01T00:05:56.000000Z,2018-01-01T00:14:15.000000Z,Standard rate,,,,,1,1.28,7.5,0.5,0.5,2.64,0.0,0.0,0.3,0.0,11.44,Card,na,234,79
yellow,VTS,2018-01-01T00:05:56.000000Z,2018-01-01T00:11:43.000000Z,Standard rate,,,,,1,1.02,6.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,7.3,Cash,na,4,148
yellow,CMT,2018-01-01T00:05:56.000000Z,2018-01-01T00:24:46.000000Z,Standard rate,,,,,1,1.1,12.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,13.3,Cash,na,107,186
green,VTS,2018-01-01T00:05:57.000000Z,2018-01-01T00:21:09.000000Z,Standard rate,,,,,1,8.76,24.5,0.5,0.5,5.16,0.0,0.0,0.3,0.0,30.96,Card,Street hail,244,229
yellow,VTS,2018-01-01T00:05:57.000000Z,2018-01-01T00:21:04.000000Z,Standard rate,,,,,1,7.75,23.0,0.5,0.5,7.29,0.0,0.0,0.3,0.0,31.59,Card,na,138,9
green,VTS,2018-01-01T00:05:58.000000Z,2018-01-01T00:11:40.000000Z,Standard rate,,,,,1,1.04,6.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,7.3,Cash,Street hail,82,129
green,VTS,2018-01-01T00:05:58.000000Z,2018-01-01T00:19:34.000000Z,Standard rate,,,,,1,2.44,11.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,12.8,Cash,Street hail,33,231
yellow,VTS,2018-01-01T00:05:58.000000Z,2018-01-01T00:31:15.000000Z,Standard rate,,,,,1,13.97,39.0,0.5,0.5,8.06,0.0,0.0,0.3,0.0,48.36,Card,na,132,198
yellow,CMT,2018-01-01T00:05:58.000000Z,2018-01-01T00:11:05.000000Z,Standard rate,,,,,2,1.6,6.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,7.8,Cash,na,161,263
yellow,CMT,2018-01-01T00:05:58.000000Z,2018-01-01T00:13:46.000000Z,Standard rate,,,,,2,1.3,7.5,0.5,0.5,2.2,0.0,0.0,0.3,0.0,11.0,Card,na,142,237
yellow,VTS,2018-01-01T00:05:58.000000Z,2018-01-01T00:11:52.000000Z,Standard rate,,,,,1,0.89,6.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,7.3,Cash,na,107,186
green,VTS,2018-01-01T00:06:00.000000Z,2018-01-01T00:10:21.000000Z,Standard rate,,,,,1,0.54,4.5,0.5,0.5,1.74,0.0,0.0,0.3,0.0,7.54,Card,Street hail,41,41
green,VTS,2018-01-01T00:06:01.000000Z,2018-01-01T00:35:15.000000Z,Standard rate,,,,,1,7.32,25.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,26.8,Cash,Street hail,112,35
green,CMT,2018-01-01T00:06:01.000000Z,2018-01-01T00:12:32.000000Z,Standard rate,,,,,1,2.7,9.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,10.8,Cash,Street hail,34,66
yellow,VTS,2018-01-01T00:06:01.000000Z,2018-01-01T00:27:56.000000Z,Standard rate,,,,,6,4.96,18.5,0.5,0.5,2.0,0.0,0.0,0.3,0.0,21.8,Card,na,264,264
yellow,VTS,2018-01-01T00:06:01.000000Z,2018-01-01T00:10:14.000000Z,Standard rate,,,,,1,1.08,5.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,6.8,Cash,na,137,234
yellow,CMT,2018-01-01T00:06:01.000000Z,2018-01-01T00:13:21.000000Z,Standard rate,,,,,2,0.5,6.0,0.5,0.5,1.45,0.0,0.0,0.3,0.0,8.75,Card,na,170,161
green,CMT,2018-01-01T00:06:02.000000Z,2018-01-01T00:11:09.000000Z,Standard rate,,,,,1,1.0,5.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,6.8,Cash,Street hail,61,49
yellow,CMT,2018-01-01T00:06:02.000000Z,2018-01-01T00:11:33.000000Z,Standard rate,,,,,1,0.4,5.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,6.3,No Charge,na,87,87
yellow,VTS,2018-01-01T00:06:02.000000Z,2018-01-01T00:10:30.000000Z,Standard rate,,,,,1,0.76,5.0,0.5,0.5,1.26,0.0,0.0,0.3,0.0,7.560000000000,Card,na,114,113
yellow,CMT,2018-01-01T00:06:02.000000Z,2018-01-01T00:17:03.000000Z,Standard rate,,,,,2,3.9,13.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,14.3,Cash,na,263,146
yellow,CMT,2018-01-01T00:06:02.000000Z,2018-01-01T00:36:45.000000Z,Standard rate,,,,,2,1.400000000000,18.0,0.5,0.5,3.85,0.0,0.0,0.3,0.0,23.150000000000,Card,na,142,48
yellow,VTS,2018-01-01T00:06:03.000000Z,2018-01-01T00:27:56.000000Z,Standard rate,,,,,1,2.27,15.0,0.5,0.5,3.260000000000,0.0,0.0,0.3,0.0,19.55,Card,na,68,158
yellow,VTS,2018-01-01T00:06:03.000000Z,2018-01-01T00:09:29.000000Z,Standard rate,,,,,1,0.690000000000,4.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,5.8,Cash,na,237,162
yellow,CMT,2018-01-01T00:06:03.000000Z,2018-01-01T00:24:28.000000Z,Standard rate,,,,,1,4.8,17.0,0.5,0.5,2.0,0.0,0.0,0.3,0.0,20.3,Card,na,237,166
yellow,VTS,2018-01-01T00:06:03.000000Z,2018-01-01T00:18:04.000000Z,Standard rate,,,,,1,2.84,11.5,0.5,0.5,2.56,0.0,0.0,0.3,0.0,15.36,Card,na,161,263
yellow,VTS,2018-01-01T00:06:03.000000Z,2018-01-01T00:24:12.000000Z,Standard rate,,,,,2,3.27,15.0,0.5,0.5,3.260000000000,0.0,0.0,0.3,0.0,19.55,Card,na,142,68
yellow,VTS,2018-01-01T00:06:03.000000Z,2018-01-01T00:09:23.000000Z,Standard rate,,,,,6,0.6,4.5,0.5,0.5,1.16,0.0,0.0,0.3,0.0,6.96,Card,na,141,140
yellow,VTS,2018-01-01T00:06:04.000000Z,2018-01-01T00:17:00.000000Z,Standard rate,,,,,1,2.6,10.5,0.5,0.5,2.36,0.0,0.0,0.3,0.0,14.16,Card,na,164,141
green,VTS,2018-01-01T00:06:05.000000Z,2018-01-01T00:15:20.000000Z,Standard rate,,,,,1,1.880000000000,9.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,10.3,Cash,Street hail,166,116
yellow,VTS,2018-01-01T00:06:05.000000Z,2018-01-01T00:10:22.000000Z,Standard rate,,,,,1,0.46,4.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,5.8,Cash,na,43,161
yellow,VTS,2018-01-01T00:06:05.000000Z,2018-01-01T00:15:52.000000Z,Standard rate,,,,,1,1.17,8.0,0.5,0.5,1.86,0.0,0.0,0.3,0.0,11.16,Card,na,48,142
yellow,VTS,2018-01-01T00:06:06.000000Z,2018-01-01T00:24:43.000000Z,Standard rate,,,,,5,2.87,14.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,15.3,Cash,na,90,232
yellow,CMT,2018-01-01T00:06:07.000000Z,2018-01-01T00:24:07.000000Z,Standard rate,,,,,1,5.3,17.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,18.8,Cash,na,137,41
yellow,VTS,2018-01-01T00:06:08.000000Z,2018-01-01T00:10:09.000000Z,Standard rate,,,,,2,0.950000000000,5.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,6.3,Cash,na,146,145
yellow,CMT,2018-01-01T00:06:09.000000Z,2018-01-01T00:22:43.000000Z,Standard rate,,,,,2,2.300000000000,12.0,0.5,0.5,2.66,0.0,0.0,0.3,0.0,15.96,Card,na,107,158
yellow,CMT,2018-01-01T00:06:09.000000Z,2018-01-01T00:30:13.000000Z,Standard rate,,,,,2,3.0,16.5,0.5,0.5,3.550000000000,0.0,0.0,0.3,0.0,21.35,Card,na,170,87
yellow,CMT,2018-01-01T00:06:10.000000Z,2018-01-01T00:17:38.000000Z,Standard rate,,,,,1,1.7,9.0,0.5,0.5,2.05,0.0,0.0,0.3,0.0,12.35,Card,na,90,79
yellow,CMT,2018-01-01T00:06:10.000000Z,2018-01-01T00:09:22.000000Z,Standard rate,,,,,1,0.4,4.0,0.5,0.5,0.79,0.0,0.0,0.3,0.0,6.09,Card,na,144,144
yellow,VTS,2018-01-01T00:06:10.000000Z,2018-01-01T00:32:09.000000Z,Standard rate,,,,,1,7.9,26.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,27.3,Cash,na,162,129
yellow,CMT,2018-01-01T00:06:10.000000Z,2018-01-01T00:13:16.000000Z,Standard rate,,,,,1,1.400000000000,7.5,0.5,0.5,2.6,0.0,0.0,0.3,0.0,11.4,Card,na,142,238
yellow,VTS,2018-01-01T00:06:10.000000Z,2018-01-01T00:13:56.000000Z,Standard rate,,,,,1,0.96,6.5,0.5,0.5,1.56,0.0,0.0,0.3,0.0,9.36,Card,na,113,68
green,VTS,2018-01-01T00:06:11.000000Z,2018-01-01T00:21:37.000000Z,Standard rate,,,,,1,3.23,13.5,0.5,0.5,2.96,0.0,0.0,0.3,0.0,17.76,Card,Street hail,181,61
green,VTS,2018-01-01T00:06:11.000000Z,2018-01-01T00:10:06.000000Z,Standard rate,,,,,1,1.05,5.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,6.8,Cash,Street hail,7,179
yellow,CMT,2018-01-01T00:06:11.000000Z,2018-01-01T00:17:14.000000Z,Standard rate,,,,,1,2.1,10.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,11.3,Cash,na,143,246
yellow,CMT,2018-01-01T00:06:11.000000Z,2018-01-01T00:16:04.000000Z,Standard rate,,,,,1,1.7,8.5,0.5,0.5,2.45,0.0,0.0,0.3,0.0,12.25,Card,na,68,211
yellow,VTS,2018-01-01T00:06:11.000000Z,2018-01-01T00:28:58.000000Z,Standard rate,,,,,2,1.19,14.0,0.5,0.5,2.7,0.0,0.0,0.3,0.0,18.0,Card,na,161,234
yellow,CMT,2018-01-01T00:06:11.000000Z,2018-01-01T00:11:30.000000Z,Standard rate,,,,,1,1.0,6.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,7.3,Cash,na,148,4
yellow,CMT,2018-01-01T00:06:12.000000Z,2018-01-01T00:08:42.000000Z,Standard rate,,,,,1,0.5,4.0,0.5,0.5,2.0,0.0,0.0,0.3,0.0,7.3,Card,na,162,141
yellow,VTS,2018-01-01T00:06:12.000000Z,2018-01-01T00:27:58.000000Z,Standard rate,,,,,4,1.59,14.0,0.5,0.5,4.59,0.0,0.0,0.3,0.0,19.89,Card,na,158,79
yellow,VTS,2018-01-01T00:06:12.000000Z,2018-01-01T00:09:42.000000Z,Standard rate,,,,,2,0.26,4.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,5.3,Cash,na,186,186
yellow,CMT,2018-01-01T00:06:13.000000Z,2018-01-01T00:17:39.000000Z,Standard rate,,,,,2,1.2,8.5,0.5,0.5,1.95,0.0,0.0,0.3,0.0,11.75,Card,na,90,107
yellow,CMT,2018-01-01T00:06:13.000000Z,2018-01-01T00:18:53.000000Z,Standard rate,,,,,1,0.6,8.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,9.8,Cash,na,142,48
yellow,CMT,2018-01-01T00:06:13.000000Z,2018-01-01T00:15:37.000000Z,Standard rate,,,,,1,1.900000000000,9.0,0.5,0.5,3.0,0.0,0.0,0.3,0.0,13.3,Card,na,239,262
yellow,VTS,2018-01-01T00:06:13.000000Z,2018-01-01T00:33:40.000000Z,Standard rate,,,,,2,8.45,27.0,0.5,0.5,1.5,0.0,0.0,0.3,0.0,29.8,Card,na,162,196
yellow,VTS,2018-01-01T00:06:14.000000Z,2018-01-01T00:15:40.000000Z,Standard rate,,,,,1,1.86,9.0,0.5,0.5,2.06,0.0,0.0,0.3,0.0,12.36,Card,na,142,238
yellow,VTS,2018-01-01T00:06:15.000000Z,2018-01-01T00:10:17.000000Z,Standard rate,,,,,1,0.700000000000,5.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,6.3,Cash,na,263,236
yellow,CMT,2018-01-01T00:06:16.000000Z,2018-01-01T00:27:45.000000Z,Standard rate,,,,,2,3.5,16.5,0.5,0.5,3.030000000000,0.0,0.0,0.3,0.0,20.830000000000,Card,na,142,262
yellow,CMT,2018-01-01T00:06:16.000000Z,2018-01-01T00:21:01.000000Z,Standard rate,,,,,2,2.0,11.0,0.5,0.5,2.0,0.0,0.0,0.3,0.0,14.3,Card,na,114,137
yellow,CMT,2018-01-01T00:06:16.000000Z,2018-01-01T00:11:27.000000Z,Standard rate,,,,,1,1.1,6.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,7.3,Cash,na,114,249
yellow,VTS,2018-01-01T00:06:16.000000Z,2018-01-01T00:25:01.000000Z,Standard rate,,,,,1,7.67,24.0,0.5,0.5,6.21,5.76,0.0,0.3,0.0,37.27,Card,na,138,166
yellow,VTS,2018-01-01T00:06:16.000000Z,2018-01-01T00:08:46.000000Z,Standard rate,,,,,2,0.97,4.5,0.5,0.5,1.45,0.0,0.0,0.3,0.0,7.25,Card,na,142,238
yellow,VTS,2018-01-01T00:06:16.000000Z,2018-01-01T00:33:46.000000Z,Standard rate,,,,,1,10.55,32.5,0.5,0.5,8.45,0.0,0.0,0.3,0.0,42.25,Card,na,132,37
yellow,CMT,2018-01-01T00:06:16.000000Z,2018-01-01T00:10:10.000000Z,Standard rate,,,,,1,0.6,4.5,0.5,0.5,1.150000000000,0.0,0.0,0.3,0.0,6.95,Card,na,142,143
yellow,CMT,2018-01-01T00:06:16.000000Z,2018-01-01T00:10:53.000000Z,Standard rate,,,,,1,0.9,5.5,0.5,0.5,1.0,0.0,0.0,0.3,0.0,7.8,Card,na,107,148
green,VTS,2018-01-01T00:06:17.000000Z,2018-01-01T00:20:58.000000Z,Standard rate,,,,,3,3.09,12.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,13.8,Cash,Street hail,255,36
green,VTS,2018-01-01T00:06:17.000000Z,2018-01-01T00:14:59.000000Z,Standard rate,,,,,1,1.41,8.0,0.5,0.5,2.32,0.0,0.0,0.3,0.0,11.620000000000,Card,Street hail,65,97
yellow,VTS,2018-01-01T00:06:17.000000Z,2018-01-01T00:13:34.000000Z,Standard rate,,,,,5,0.58,6.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,7.8,Card,na,144,79
yellow,CMT,2018-01-01T00:06:17.000000Z,2018-01-01T00:12:50.000000Z,Standard rate,,,,,1,1.2,6.5,0.5,0.5,1.55,0.0,0.0,0.3,0.0,9.35,Card,na,229,137
yellow,VTS,2018-01-01T00:06:18.000000Z,2018-01-01T00:21:44.000000Z,Standard rate,,,,,1,1.36,10.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,11.8,Cash,na,170,137
yellow,CMT,2018-01-01T00:06:19.000000Z,2018-01-01T00:15:43.000000Z,Standard rate,,,,,2,1.5,8.0,0.5,0.5,1.85,0.0,0.0,0.3,0.0,11.15,Card,na,170,79
yellow,VTS,2018-01-01T00:06:19.000000Z,2018-01-01T00:31:05.000000Z,Standard rate,,,,,1,4.5,19.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,20.3,Cash,na,158,256
green,VTS,2018-01-01T00:06:20.000000Z,2018-01-01T00:12:06.000000Z,Standard rate,,,,,1,1.140000000000,6.0,0.5,0.5,1.46,0.0,0.0,0.3,0.0,8.76,Card,Street hail,130,28
yellow,VTS,2018-01-01T00:06:20.000000Z,2018-01-01T00:12:11.000000Z,Standard rate,,,,,1,0.54,5.5,0.5,0.5,1.7,0.0,0.0,0.3,0.0,8.5,Card,na,186,170
yellow,VTS,2018-01-01T00:06:20.000000Z,2018-01-01T00:30:57.000000Z,Standard rate,,,,,1,4.71,19.5,0.5,0.5,4.16,0.0,0.0,0.3,0.0,24.96,Card,na,68,158
yellow,VTS,2018-01-01T00:06:20.000000Z,2018-01-01T23:32:45.000000Z,Standard rate,,,,,1,7.59,35.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,36.300000000000,Cash,na,170,82
yellow,CMT,2018-01-01T00:06:20.000000Z,2018-01-01T00:32:40.000000Z,Standard rate,,,,,4,4.8,21.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,22.3,Cash,na,48,13
yellow,VTS,2018-01-01T00:06:20.000000Z,2018-01-01T00:25:42.000000Z,Standard rate,,,,,1,2.37,13.0,0.5,0.5,2.86,0.0,0.0,0.3,0.0,17.16,Card,na,114,137
yellow,CMT,2018-01-01T00:06:21.000000Z,2018-01-01T00:30:39.000000Z,Standard rate,,,,,1,2.5,15.5,0.5,0.5,3.35,0.0,0.0,0.3,0.0,20.150000000000,Card,na,170,79
yellow,VTS,2018-01-01T00:06:21.000000Z,2018-01-01T00:10:05.000000Z,Standard rate,,,,,1,0.26,4.0,0.5,0.5,1.06,0.0,0.0,0.3,0.0,6.36,Card,na,48,50
yellow,VTS,2018-01-01T00:06:21.000000Z,2018-01-01T00:40:56.000000Z,Standard rate,,,,,1,6.47,26.0,0.5,0.5,5.46,0.0,0.0,0.3,0.0,32.76,Card,na,249,7
yellow,VTS,2018-01-01T00:06:21.000000Z,2018-01-01T00:11:48.000000Z,Standard rate,,,,,1,0.66,5.5,0.5,0.5,2.04,0.0,0.0,0.3,0.0,8.84,Card,na,144,125
yellow,VTS,2018-01-01T00:06:21.000000Z,2018-01-01T00:20:51.000000Z,Standard rate,,,,,1,3.31,13.0,0.5,0.5,2.86,0.0,0.0,0.3,0.0,17.16,Card,na,186,140
yellow,CMT,2018-01-01T00:06:21.000000Z,2018-01-01T00:30:01.000000Z,Standard rate,,,,,2,9.4,29.0,0.5,0.5,9.05,0.0,0.0,0.3,0.0,39.35,Card,na,114,244
green,VTS,2018-01-01T00:06:22.000000Z,2018-01-01T00:08:17.000000Z,Standard rate,,,,,1,0.3,3.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,4.8,Cash,Street hail,49,49
yellow,CMT,2018-01-01T00:06:22.000000Z,2018-01-01T00:34:05.000000Z,Standard rate,,,,,1,7.100000000000,25.0,0.5,0.5,5.25,0.0,0.0,0.3,0.0,31.55,Card,na,114,166
yellow,CMT,2018-01-01T00:06:23.000000Z,2018-01-01T00:12:50.000000Z,Standard rate,,,,,2,1.1,6.5,0.5,0.5,1.55,0.0,0.0,0.3,0.0,9.35,Card,na,163,141
yellow,VTS,2018-01-01T00:06:23.000000Z,2018-01-01T00:15:18.000000Z,Standard rate,,,,,2,1.05,6.5,0.5,0.5,3.0,0.0,0.0,0.3,0.0,10.8,Card,na,170,137
yellow,CMT,2018-01-01T00:06:24.000000Z,2018-01-01T00:10:09.000000Z,Standard rate,,,,,1,0.9,5.0,0.5,0.5,1.85,0.0,0.0,0.3,0.0,8.15,Card,na,79,137
yellow,VTS,2018-01-01T00:06:24.000000Z,2018-01-01T00:16:23.000000Z,Standard rate,,,,,1,0.96,7.5,0.5,0.5,1.76,0.0,0.0,0.3,0.0,10.56,Card,na,164,68
yellow,VTS,2018-01-01T00:06:24.000000Z,2018-01-01T00:19:14.000000Z,Standard rate,,,,,2,1.92,10.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,11.3,Cash,na,161,107
yellow,VTS,2018-01-01T00:06:25.000000Z,2018-01-01T00:22:43.000000Z,Standard rate,,,,,1,0.92,11.0,0.5,0.5,2.46,0.0,0.0,0.3,0.0,14.76,Card,na,158,234
green,VTS,2018-01-01T00:06:26.000000Z,2018-01-01T00:21:40.000000Z,Standard rate,,,,,1,3.260000000000,13.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,14.8,Card,Street hail,71,225
green,VTS,2018-01-01T00:06:26.000000Z,2018-01-01T00:08:03.000000Z,Standard rate,,,,,4,0.43,3.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,4.8,Cash,Street hail,25,40
yellow,VTS,2018-01-01T00:06:26.000000Z,2018-01-01T00:09:54.000000Z,Standard rate,,,,,2,0.76,4.5,0.5,0.5,1.16,0.0,0.0,0.3,0.0,6.96,Card,na,142,142
yellow,CMT,2018-01-01T00:06:26.000000Z,2018-01-01T00:14:56.000000Z,Standard rate,,,,,1,1.400000000000,8.0,0.5,0.5,1.85,0.0,0.0,0.3,0.0,11.15,Card,na,90,224
yellow,CMT,2018-01-01T00:06:27.000000Z,2018-01-01T00:32:28.000000Z,Standard rate,,,,,1,6.0,22.5,0.5,0.5,3.2,0.0,0.0,0.3,0.0,27.0,Card,na,264,262
yellow,VTS,2018-01-01T00:06:28.000000Z,2018-01-01T00:15:02.000000Z,Standard rate,,,,,2,1.56,8.0,0.5,0.5,1.86,0.0,0.0,0.3,0.0,11.16,Card,na,79,170
yellow,CMT,2018-01-01T00:06:28.000000Z,2018-01-01T00:19:09.000000Z,Standard rate,,,,,3,6.8,20.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,21.8,No Charge,na,132,180
yellow,VTS,2018-01-01T00:06:28.000000Z,2018-01-01T00:12:16.000000Z,Standard rate,,,,,1,0.690000000000,5.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,6.8,Cash,na,158,249
yellow,VTS,2018-01-01T00:06:28.000000Z,2018-01-01T00:14:45.000000Z,Standard rate,,,,,1,1.24,7.5,0.5,0.5,2.2,0.0,0.0,0.3,0.0,11.0,Card,na,43,233
yellow,CMT,2018-01-01T00:06:28.000000Z,2018-01-01T00:08:21.000000Z,Standard rate,,,,,1,0.700000000000,4.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,5.3,Cash,na,239,238
green,CMT,2018-01-01T00:06:30.000000Z,2018-01-01T00:21:59.000000Z,Standard rate,,,,,1,3.0,13.5,0.5,0.5,2.95,0.0,0.0,0.3,0.0,17.75,Card,Street hail,33,181
yellow,CMT,2018-01-01T00:06:30.000000Z,2018-01-01T00:10:08.000000Z,Standard rate,,,,,2,0.4,4.5,0.5,0.5,1.150000000000,0.0,0.0,0.3,0.0,6.95,Card,na,234,234
yellow,CMT,2018-01-01T00:06:30.000000Z,2018-01-01T00:20:32.000000Z,Standard rate,,,,,1,2.1,11.0,0.5,0.5,0.0,0.0,0.0,0.3,0.0,12.3,Card,na,158,114
yellow,CMT,2018-01-01T00:06:30.000000Z,2018-01-01T00:38:30.000000Z,Standard rate,,,,,1,6.3,25.0,0.5,0.5,4.0,0.0,0.0,0.3,0.0,30.3,Card,na,158,226
yellow,VTS,2018-01-01T00:06:30.000000Z,2018-01-01T00:22:45.000000Z,Standard rate,,,,,2,4.92,17.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,18.8,Card,na,79,146
yellow,CMT,2018-01-01T00:06:30.000000Z,2018-01-01T00:18:20.000000Z,Standard rate,,,,,1,1.7,9.5,0.0,0.5,0.0,0.0,0.0,0.3,0.0,10.3,Cash,na,142,161
yellow,CMT,2018-01-01T00:06:31.000000Z,2018-01-01T00:23:54.000000Z,Standard rate,,,,,1,1.5,12.0,0.5,0.5,2.65,0.0,0.0,0.3,0.0,15.950000000000,Card,na,264,264
yellow,VTS,2018-01-01T00:06:31.000000Z,2018-01-01T00:16:33.000000Z,Standard rate,,,,,2,1.77,9.0,0.5,0.5,2.0,0.0,0.0,0.3,0.0,12.3,Card,na,239,237
yellow,VTS,2018-01-01T00:06:31.000000Z,2018-01-01T00:12:45.000000Z,Standard rate,,,,,1,0.25,5.5,0.5,0.5,1.02,0.0,0.0,0.3,0.0,7.82,Card,na,234,186
yellow,CMT,2018-01-01T00:06:32.000000Z,2018-01-01T00:23:55.000000Z,Standard rate,,,,,2,2.1,12.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,13.8,Cash,na,48,107
yellow,CMT,2018-01-01T00:06:32.000000Z,2018-01-01T00:11:34.000000Z,Standard rate,,,,,1,1.0,5.5,0.5,0.5,1.2,0.0,0.0,0.3,0.0,8.0,Card,na,264,264
yellow,VTS,2018-01-01T00:06:33.000000Z,2018-01-01T00:12:19.000000Z,Standard rate,,,,,1,1.0,6.0,0.5,0.5,1.46,0.0,0.0,0.3,0.0,8.76,Card,na,237,140
yellow,VTS,2018-01-01T00:06:33.000000Z,2018-01-01T00:23:16.000000Z,Standard rate,,,,,3,5.74,19.0,0.5,0.5,4.060000000000,0.0,0.0,0.3,0.0,24.36,Card,na,249,151
green,VTS,2018-01-01T00:06:34.000000Z,2018-01-01T00:15:10.000000Z,Standard rate,,,,,1,1.55,8.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,9.8,Cash,Street hail,260,129
yellow,CMT,2018-01-01T00:06:34.000000Z,2018-01-01T00:12:10.000000Z,Standard rate,,,,,1,1.0,6.0,0.5,0.5,1.45,0.0,0.0,0.3,0.0,8.75,Card,na,249,249
yellow,CMT,2018-01-01T00:06:35.000000Z,2018-01-01T00:30:36.000000Z,Standard rate,,,,,1,3.300000000000,18.0,0.5,0.5,3.0,0.0,0.0,0.3,0.0,22.3,Card,na,100,125
yellow,CMT,2018-01-01T00:06:36.000000Z,2018-01-01T00:22:13.000000Z,Standard rate,,,,,0,6.9,21.0,0.5,0.5,3.94,5.76,0.0,0.3,0.0,32.0,Card,na,138,41
yellow,CMT,2018-01-01T00:06:37.000000Z,2018-01-01T00:25:51.000000Z,Standard rate,,,,,1,1.1,12.5,0.5,0.5,2.75,0.0,0.0,0.3,0.0,16.55,Card,na,48,48
yellow,CMT,2018-01-01T00:06:37.000000Z,2018-01-01T00:09:29.000000Z,Standard rate,,,,,1,0.700000000000,4.5,0.5,0.5,1.0,0.0,0.0,0.3,0.0,6.8,Card,na,43,43
yellow,VTS,2018-01-01T00:06:37.000000Z,2018-01-01T00:18:25.000000Z,Standard rate,,,,,1,2.35,10.5,0.5,0.5,0.0,0.0,0.0,0.3,0.0,11.8,Cash,na,181,188
